,Filename,RelFreq X,RelFreq NUM,RelFreq SPACE,RelFreq NOUN,RelFreq PROPN,RelFreq CCONJ,RelFreq ADJ,RelFreq PUNCT,RelFreq SCONJ,RelFreq ADV,RelFreq AUX,RelFreq VERB,RelFreq ADP,RelFreq DET,RelFreq PRON,RelFreq PART,RelFreq INTJ,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq SYM
202,5015.a3.txt,0.011568123393316195,0.002570694087403599,0.011568123393316195,0.18251928020565553,0.005141388174807198,0.03598971722365039,0.08740359897172237,0.056555269922879174,0.03598971722365039,0.05398457583547558,0.07197943444730077,0.11053984575835475,0.10282776349614396,0.09511568123393316,0.11053984575835475,0.02570694087403599,,0,0,0,
203,0176.a3.txt,0.010752688172043012,0.009557945041816009,0.007168458781362007,0.2162485065710872,0.013142174432497013,0.026284348864994027,0.04778972520908005,0.09438470728793309,0.037037037037037035,0.03942652329749104,0.07048984468339307,0.1039426523297491,0.1063321385902031,0.08243727598566308,0.0908004778972521,0.043010752688172046,0.0011947431302270011,0,0,1,
204,0115.a3.txt,0.011597938144329897,0.003865979381443299,0.011597938144329897,0.21649484536082475,0.01288659793814433,0.024484536082474227,0.06572164948453608,0.09020618556701031,0.028350515463917526,0.07216494845360824,0.06958762886597938,0.11597938144329897,0.08891752577319588,0.07603092783505154,0.07989690721649484,0.03221649484536082,,0,0,0,
205,5008.a3.txt,0.010285714285714285,0.0034285714285714284,0.013714285714285714,0.21485714285714286,0.036571428571428574,0.02057142857142857,0.07428571428571429,0.09942857142857142,0.018285714285714287,0.052571428571428575,0.05142857142857143,0.10971428571428571,0.10514285714285715,0.08342857142857144,0.064,0.04228571428571429,,0,0,5,
206,3067.a3.txt,0.009977827050997782,0.004434589800443459,0.007760532150776054,0.18625277161862527,0.011086474501108648,0.02106430155210643,0.082039911308204,0.08869179600886919,0.03325942350332594,0.052106430155210645,0.08758314855875832,0.11751662971175167,0.10643015521064302,0.07760532150776053,0.07982261640798226,0.03436807095343681,,0,0,1,
207,2060.a3.txt,0.01126126126126126,0.0045045045045045045,0.010135135135135136,0.1891891891891892,0.0259009009009009,0.04279279279279279,0.06418918918918919,0.07545045045045046,0.030405405405405407,0.04054054054054054,0.07207207207207207,0.10247747747747747,0.10247747747747747,0.09572072072072071,0.09009009009009009,0.04279279279279279,,0,0,3,
208,2034.a3.txt,0.011124845488257108,0.006180469715698393,0.013597033374536464,0.18665018541409148,0.013597033374536464,0.038318912237330034,0.05315203955500618,0.10506798516687268,0.034610630407911,0.07787391841779975,0.069221260815822,0.11495673671199011,0.09023485784919653,0.0519159456118665,0.08776266996291718,0.04326328800988875,0.002472187886279357,0,0,1,
209,5031.a3.txt,0.011597938144329897,0.007731958762886598,0.007731958762886598,0.17268041237113402,0.023195876288659795,0.03350515463917526,0.061855670103092786,0.11597938144329897,0.02577319587628866,0.05025773195876289,0.06056701030927835,0.11211340206185567,0.11082474226804123,0.07345360824742268,0.08762886597938144,0.04252577319587629,0.002577319587628866,0,0,2,
210,5020.a3.txt,0.011335012594458438,0.011335012594458438,0.008816120906801008,0.15113350125944586,0.003778337531486146,0.04785894206549118,0.05793450881612091,0.08564231738035265,0.04408060453400504,0.05919395465994962,0.06297229219143577,0.13350125944584382,0.07934508816120907,0.05793450881612091,0.14357682619647355,0.041561712846347604,,0,0,0,
211,0209.a3.txt,0.011306532663316583,0.026381909547738693,0.011306532663316583,0.22487437185929648,0.028894472361809045,0.038944723618090454,0.05527638190954774,0.08165829145728644,0.026381909547738693,0.028894472361809045,0.06532663316582915,0.11683417085427136,0.10552763819095477,0.06407035175879397,0.06532663316582915,0.04648241206030151,,0,0,3,0.002512562814070352
